,stark_well_00::Probabilities::BP0,stark_well_00::Probabilities::BP1,stark_well_00::Probabilities::BP2,stark_well_00::Probabilities::SL0,stark_well_00::Probabilities::B0,stark_well_00::Probabilities::SL1,stark_well_00::Probabilities::B1,stark_well_00::Probabilities::SL2,stark_well_00::Probabilities::EP0,stark_well_00::Probabilities::EP1,stark_well_00::Probabilities::EP2,stark_well_00::FrameCount,stark_well_00::SpaceStep,stark_well_00::TimeStep,stark_well_00::PointCount,stark_well_00::RegionLength::BP0,stark_well_00::RegionLength::BP1,stark_well_00::RegionLength::BP2,stark_well_00::RegionLength::SL0,stark_well_00::RegionLength::B0,stark_well_00::RegionLength::SL1,stark_well_00::RegionLength::B1,stark_well_00::RegionLength::SL2,stark_well_00::RegionLength::EP0,stark_well_00::RegionLength::EP1,stark_well_00::RegionLength::EP2,packetStartX,packetStartY,initialWaveNumber,standardDeviation
70,0.1863179277653699,0.49799211702379875,0.282936691049717,0.03198576823498536,0.0007644071830352995,3.0861966211892328e-06,2.5461604085373203e-09,3.1223509181779614e-13,8.137182374830453e-18,2.834860287227216e-23,2.2592060781838977e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
71,0.18578883656358947,0.4978558414662115,0.28346472575504655,0.0321181209369181,0.0007693584171858082,3.114285023446209e-06,2.5757083662581806e-09,3.1675354666150967e-13,8.276721292701407e-18,2.891949585517691e-23,2.3114206092549008e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
72,0.18526019722481407,0.4977183706668529,0.28399299561854924,0.03225095057183365,0.0007743406811222996,3.142630902770776e-06,2.6056034789195284e-09,3.213414276650605e-13,8.418397833592988e-18,2.950230267387797e-23,2.3648876543928728e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
73,0.18473244081179355,0.4975794734146482,0.2845213200625255,0.032384238246526476,0.0007793535936515328,3.171234682651219e-06,2.6358465637603764e-09,3.2600042488525764e-13,8.562190013011241e-18,3.009726343750479e-23,2.41963664992588e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
74,0.18420585993983735,0.4974390020780032,0.28504956780565327,0.032517970405296207,0.0007843970066079654,3.200097831685255e-06,2.6664397349065082e-09,3.307317297583151e-13,8.708213919305258e-18,3.070462925858161e-23,2.4756981202080756e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
75,0.18368020470608665,0.49729712329939757,0.2855778120046109,0.03265215665231159,0.0007894714156532198,3.2292242156220726e-06,2.6973887272995687e-09,3.3553538190701765e-13,8.85683939800481e-18,3.132467917964713e-23,2.533105142141004e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
76,0.18315532574890156,0.49715390382357993,0.286106125164941,0.032786806599951146,0.0007945773165063358,3.258617077834957e-06,2.72870205610346e-09,3.404090734658474e-13,9.008785641270887e-18,3.195769768308653e-23,2.5918916997353514e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
77,0.18263138738530074,0.49700915812822355,0.28663452477188295,0.032921923706073095,0.000799714970040703,3.2882777423470365e-06,2.760391659221225e-09,3.453473556615515e-13,9.165152461890036e-18,3.26039656378488e-23,2.6520921763762214e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
78,0.18210857686568296,0.49686260988694175,0.2871630890018505,0.03305751853623933,0.0008048847097223638,3.318206738188918e-06,2.7924748462317265e-09,3.50341817389642e-13,9.327310389274437e-18,3.3263769170223454e-23,2.713742390166364e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
79,0.18158745957873837,0.4967136799615567,0.2876918285874185,0.03319359399335266,0.0008100866508571339,3.3484027486276567e-06,2.8249726281890547e-09,3.5538234408462065e-13,9.496565802956422e-18,3.393738104167375e-23,2.7768784309931914e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
80,0.18106923453084725,0.49656136903462894,0.2882205634169338,0.03333013086800057,0.0008153204292965578,3.378862026838193e-06,2.8579055262437557e-09,3.6046023278379606e-13,9.67358613128004e-18,3.4625042596686454e-23,2.841535404824984e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
81,0.18055471711496612,0.49640495391313144,0.28874920962952105,0.033467120818531204,0.0008205860493053941,3.4095828890468752e-06,2.89129010947136e-09,3.655737661884279e-13,9.85766498574945e-18,3.5326998436083715e-23,2.907750198445964e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
82,0.18004377309549016,0.49624444628576825,0.28927787534586696,0.03360457765466592,0.0008258841243958954,3.440568311714222e-06,2.9251307655546e-09,3.7073483565717104e-13,1.0045979992937472e-17,3.6043517881172244e-23,2.9755626125814317e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
83,0.17953574713437215,0.49608046606529327,0.289806590740134,0.0337425062515771,0.00083121502439414,3.471824446427064e-06,2.9594067327132413e-09,3.7597459186450706e-13,1.023310033200537e-17,3.677488000470252e-23,3.045012690378104e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
