,Post-Barrier-Probabilities,Pre-Barrier-Probabilities,Intra-Barrier-Probabilities,Total-Probability,Time,spatialStep,temporalStep,courantNumber,pointCount,barrierStart,barrierWidth,potentialHeight,packetStartX,packetStartY,packetStandardDeviation,packetWaveNumber,constantStairwellLengthRatios,constantStairwellPotentialRatios,length,backend
62,0.00019912284745620206,0.9816625727431951,0.018138304409348688,1.0,62,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
63,0.00022511367006727484,0.9802524771862393,0.019522409143693253,0.9999999999999999,63,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
64,0.0002541227569121413,0.978752552034901,0.020993325208187,1.0,64,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
65,0.00028646639089293865,0.9771586619311201,0.02255487167798675,0.9999999999999998,65,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
66,0.00032249497507501237,0.9754665984895117,0.024210906535413447,1.0000000000000002,66,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
67,0.0003625854016891982,0.9736720898024707,0.02596532479584004,0.9999999999999999,67,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
68,0.0004071442057780161,0.9717708194294556,0.027822036364766305,1.0,68,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
69,0.000456607531801774,0.9697584320264612,0.02978496044173664,0.9999999999999996,69,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
70,0.000511447446836849,0.967630524489369,0.03185802806379393,0.9999999999999998,70,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
71,0.0005721765994455537,0.9653826813492107,0.03404514205134386,1.0,71,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
72,0.0006393536833601766,0.9630104868628618,0.03635015945377793,1.0,72,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
73,0.0007135872128364172,0.9605095166665203,0.03877689612064324,1.0,73,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
74,0.0007955366034092258,0.9578753668329849,0.04132909656360575,0.9999999999999999,74,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
75,0.0008859119846305431,0.9551036763679615,0.04401041164740774,0.9999999999999998,75,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
76,0.0009854742515442078,0.9521901270577795,0.04682439869067614,0.9999999999999999,76,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
77,0.0010950366430160586,0.9491304483379925,0.04977451501899146,1.0,77,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
78,0.0012154677313608708,0.9459204542154696,0.05286407805316977,1.0000000000000002,78,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
79,0.0013476966990547967,0.9425560581914909,0.0560962451094545,1.0000000000000002,79,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
80,0.0014927203104931612,0.9390332520616685,0.059474027627838245,1.0,80,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
81,0.0016516075180462882,0.9353481558276481,0.06300023665430603,1.0000000000000004,81,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
82,0.0018255024532840903,0.9314970497603327,0.06667744778638336,1.0,82,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
