,Post-Barrier-Probabilities,Pre-Barrier-Probabilities,Intra-Barrier-Probabilities,Total-Probability,Time,spatialStep,temporalStep,courantNumber,pointCount,barrierStart,barrierWidth,potentialHeight,packetStartX,packetStartY,packetStandardDeviation,packetWaveNumber,backend
130,0.06027444113501646,0.7245345603970627,0.2151909984679207,0.9999999999999998,0.0032500000000000003,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
131,0.06285418743148317,0.7196716064879363,0.21747420608058035,0.9999999999999998,0.003275,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
132,0.06549510138402859,0.7148387636650573,0.2196661349509143,1.0000000000000002,0.0033,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
133,0.06819636179558515,0.7100384062847349,0.22176523191967973,0.9999999999999998,0.0033250000000000003,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
134,0.07095709883575003,0.7052728281848708,0.22377007297937923,1.0,0.00335,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
135,0.07377637430307307,0.700544245307744,0.22567938038918287,0.9999999999999999,0.003375,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
136,0.07665315185595799,0.6958548116022066,0.2274920365418353,1.0,0.0034000000000000002,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
137,0.07958630228420846,0.6912066135992087,0.2292070841165829,1.0,0.003425,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
138,0.08257461778231591,0.6866016595928576,0.2308237226248265,1.0,0.0034500000000000004,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
139,0.08561681092079598,0.6820418804970354,0.2323413085821685,0.9999999999999999,0.0034750000000000002,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
140,0.08871151493147485,0.6775291284114744,0.2337593566570508,1.0,0.0035,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
141,0.09185729331443741,0.6730651656311866,0.23507754105437595,1.0,0.0035250000000000004,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
142,0.09505264914401927,0.6686516607863396,0.2362956900696412,1.0,0.00355,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
143,0.09829603121495271,0.6642901916178431,0.23741377716720402,0.9999999999999998,0.003575,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
144,0.1015858380047089,0.659982254542286,0.23843190745300505,1.0,0.0036000000000000003,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
145,0.10492042235602074,0.6557292707671171,0.23935030687686248,1.0000000000000002,0.003625,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
146,0.10829809608281547,0.6515325881765872,0.24016931574059744,1.0,0.00365,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
147,0.11171713288373374,0.6473934835008662,0.24088938361540008,1.0,0.0036750000000000003,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
148,0.11517576982383242,0.643313165400353,0.24151106477581466,1.0,0.0037,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
149,0.11867220613476288,0.639292783841184,0.24203501002405287,0.9999999999999998,0.003725,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
150,0.12220460059521657,0.6353334428654488,0.24246195653933453,0.9999999999999999,0.0037500000000000003,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
151,0.12577107152342828,0.6314362064124287,0.24279272206414296,1.0,0.003775,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
152,0.12936969482071017,0.6276021127052162,0.24302819247407362,1.0,0.0038,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
153,0.1329985007784605,0.6238321946425599,0.24316930457897962,1.0,0.0038250000000000003,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
154,0.13665546715648505,0.6201275117475029,0.24321702109601218,1.0,0.00385,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
155,0.14033851424381147,0.616489175119425,0.24317231063676334,0.9999999999999998,0.003875,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
156,0.1440455018254025,0.6129183642922679,0.24303613388232967,1.0,0.0039000000000000003,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
157,0.14777423234316195,0.6094163234773811,0.2428094441794569,0.9999999999999999,0.0039250000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
158,0.15152247092425486,0.6059843102305645,0.24249321884518069,1.0,0.00395,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
159,0.15528796165307107,0.602623554087003,0.242088484259926,1.0,0.003975,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
160,0.15906844322923144,0.5993352167586017,0.24159634001216687,1.0,0.004,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
161,0.1628616655889149,0.5961203513418974,0.24101798306918762,1.0,0.004025,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
162,0.1666653873204921,0.592979911886923,0.24035470079258492,1.0,0.00405,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
163,0.17047734811043,0.589914823740167,0.23960782814940304,1.0,0.0040750000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
164,0.17429520166500995,0.5869261439638208,0.23877865437116924,1.0,0.0041,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
165,0.1781165920355896,0.5840148754157054,0.23786853254870508,1.0,0.004125,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
166,0.18193911968129495,0.5811820520267386,0.23687882829196638,0.9999999999999999,0.00415,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
167,0.18576027184496194,0.578428897108819,0.2358108310462191,1.0,0.004175,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
168,0.18957732119880488,0.5757570363222728,0.23466564247892222,0.9999999999999999,0.004200000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
169,0.19338731028309777,0.5731684986081248,0.23344419110877726,0.9999999999999998,0.0042250000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
170,0.19718681694964352,0.5706661876191433,0.23214699543121328,1.0,0.00425,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
171,0.20097151296198787,0.5682547536542712,0.23077373338374094,1.0,0.004275,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
172,0.2047358748201369,0.5659410693777298,0.2293230558021333,1.0,0.0043,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
173,0.2084744601032131,0.5637313900509995,0.22779414984578714,0.9999999999999998,0.004325,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
174,0.2121805536713903,0.5616341649232264,0.22618528140538335,1.0,0.004350000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
175,0.21584641999359758,0.5596593614004504,0.22449421860595206,1.0,0.004375,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
176,0.2194677755370416,0.5578093404257616,0.2227228840371968,1.0,0.0044,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
177,0.22304355290411848,0.5560797739413749,0.22087667315450663,1.0,0.004425,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
178,0.22657696998752913,0.5544579295178802,0.2189651004945907,1.0,0.00445,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
179,0.23007409436717297,0.5529259427584459,0.2169999628743812,1.0,0.004475,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
180,0.23354193894296651,0.5514647588595656,0.21499330219746776,0.9999999999999999,0.0045000000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
181,0.23698656641922541,0.5500577844053536,0.21295564917542087,0.9999999999999999,0.004525,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
182,0.24041172982320208,0.5486932996615751,0.21089497051522282,1.0,0.00455,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
183,0.24381739082011783,0.547366948973659,0.20881566020622314,1.0,0.004575,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
184,0.24719481626833467,0.5460903638106207,0.20671481992104482,1.0000000000000002,0.0046,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
185,0.25050059991880413,0.5449375403700158,0.20456185971118016,1.0,0.004625000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
186,0.25370155906906283,0.5439609242081763,0.20233751672276085,1.0,0.0046500000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
187,0.25684419300361233,0.5430690716320157,0.20008673536437183,0.9999999999999998,0.004675,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
188,0.25983560062040745,0.5424198318408164,0.19774456753877614,1.0,0.0047,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
189,0.26266089070125676,0.5420288554709356,0.19531025382780742,0.9999999999999998,0.004725,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
190,0.2654460938206917,0.5416679986960746,0.19288590748323364,1.0,0.00475,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
191,0.2681902350593715,0.5413350339719922,0.19047473096863615,0.9999999999999999,0.004775000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
192,0.27088810775608657,0.5410345887861484,0.18807730345776508,1.0,0.0048000000000000004,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
193,0.2735327590252114,0.540773091677269,0.1856941492975197,1.0,0.004825,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
194,0.2761144610893609,0.5405592637033638,0.18332627520727515,0.9999999999999999,0.00485,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
195,0.2786197453237518,0.5404030876264441,0.18097716704980413,1.0,0.004875,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
196,0.2810297241128726,0.5403119227438028,0.1786583531433247,1.0,0.0049,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
197,0.28331624479742157,0.5402743077213535,0.17640944748122478,0.9999999999999999,0.0049250000000000006,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
198,0.28542721588641007,0.5402118781235951,0.17436090598999493,1.0,0.00495,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
199,0.2873673152022765,0.5401195949199913,0.17251308987773242,1.0000000000000002,0.004975,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
200,0.2892029670410671,0.540086029961236,0.17071100299769698,1.0,0.005,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
201,0.2909571628377148,0.5401165947141783,0.1689262424481072,1.0000000000000002,0.005025,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
202,0.2926406999222284,0.540201961474506,0.1671573386032657,1.0000000000000002,0.005050000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
203,0.29426021285783144,0.5403323430907202,0.16540744405144844,1.0,0.0050750000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
204,0.29582013760807463,0.5404988072829642,0.16368105510896114,1.0,0.0051,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
205,0.2973234850312566,0.5406932766136487,0.16198323835509465,1.0,0.005125,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
206,0.2987722064466335,0.54090853549625,0.16031925805711617,0.9999999999999996,0.00515,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
207,0.3001674666306442,0.541138360065873,0.15869417330348273,1.0,0.005175,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
208,0.3015099596028912,0.541377762728343,0.15711227766876582,1.0,0.005200000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
209,0.30280028365510475,0.5416233068005594,0.15557640954433577,0.9999999999999999,0.0052250000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
210,0.30403929868347557,0.5418733605401648,0.15408734077635955,0.9999999999999999,0.00525,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
211,0.3052283418015891,0.5421281009688754,0.15264355722953563,1.0,0.005275,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
212,0.30636922303408304,0.5423891619537154,0.15124161501220146,1.0,0.0053,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
213,0.3074640411045658,0.5426590233059371,0.149876935589497,0.9999999999999999,0.005325,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
214,0.3085149437410534,0.5429403741060926,0.14854468215285402,1.0,0.005350000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
215,0.30952394103428343,0.5432356421862575,0.14724041677945923,1.0000000000000002,0.0053750000000000004,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
216,0.31049280893719483,0.543546746883738,0.1459604441790671,1.0,0.0054,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
217,0.31142306546861,0.5438750322428899,0.14470190228850016,1.0,0.005425,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
218,0.312315986760456,0.5442213092066256,0.14346270403291808,0.9999999999999997,0.00545,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
219,0.31317263805299483,0.5445859475771453,0.1422414143698596,0.9999999999999998,0.005475,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
220,0.31399390828104184,0.5449689784983504,0.14103711322060775,1.0,0.0055000000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
221,0.3147805482875868,0.5453701815310356,0.13984927018137755,0.9999999999999999,0.005525,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
222,0.31553322064667894,0.545789135807059,0.13867764354626194,0.9999999999999999,0.00555,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
223,0.3162525731379636,0.5462252169496863,0.13752220991235006,1.0,0.005575,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
224,0.3169393453506414,0.5466775284826325,0.13638312616672624,1.0,0.0056,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
225,0.31759450399513695,0.5471447774544477,0.13526071855041552,1.0,0.005625000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
226,0.31821937689894636,0.5476251403704954,0.1341554827305583,1.0,0.0056500000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
227,0.3188157327893739,0.5481161968773364,0.13306807033328988,1.0000000000000002,0.005675,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
228,0.31938576078377795,0.5486149971963613,0.13199924201986085,1.0,0.0057,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
229,0.3199319491897663,0.5491182633572287,0.13094978745300487,0.9999999999999999,0.005725,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
230,0.3204569144096261,0.5496226521321976,0.12992043345817605,0.9999999999999998,0.00575,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
231,0.32096324409513016,0.5501249900027712,0.12891176590209882,1.0,0.005775000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
232,0.32145339215705954,0.5506224288672746,0.1279241789756658,1.0,0.0058000000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
233,0.32192962887041826,0.5511125194917713,0.12695785163781043,1.0,0.005825,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
234,0.32239403069249045,0.5515932251574142,0.12601274415009558,1.0000000000000002,0.00585,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
235,0.3228484920962904,0.5520629005492713,0.1250886073544384,1.0,0.005875,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
236,0.3232947466545841,0.552520253811212,0.12418499953420405,1.0,0.0059,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
237,0.32373439003415394,0.5529643023143187,0.12330130765152747,1.0,0.005925000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
238,0.32416890115536956,0.5533943280659344,0.12243677077869586,0.9999999999999998,0.00595,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
239,0.324599659655797,0.5538098363970521,0.12159050394715097,1.0,0.005975,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
240,0.3250279587356236,0.5542105203547683,0.120761520909608,0.9999999999999999,0.006,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
241,0.3254550130876558,0.5545962321553868,0.11994875475695745,1.0,0.006025,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
242,0.3258819622330976,0.554966961756414,0.11915107601048841,1.0,0.006050000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
243,0.326309870226823,0.5553228211902731,0.11836730858290398,1.0,0.0060750000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
244,0.3267397232298948,0.5556640321359411,0.1175962446341642,1.0,0.0061,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
245,0.32717242669834184,0.55599091368083,0.11683665962082788,0.9999999999999998,0.006125,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
246,0.3276088037893209,0.5563038675745942,0.11608732863608477,0.9999999999999998,0.00615,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
247,0.32804959604039,0.556603359458779,0.1153470445008307,0.9999999999999998,0.006175,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
248,0.3284954665652481,0.556889896255477,0.11461463717927492,1.0,0.006200000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
249,0.328947005154421,0.5571640016138232,0.11388899323175576,1.0,0.0062250000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
250,0.32940473402265924,0.5574261925143951,0.11316907346294598,1.0000000000000002,0.00625,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
251,0.3298691127034825,0.5576769604264689,0.11245392687004868,1.0,0.006275,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
252,0.33034054083252534,0.5579167596799686,0.11174269948750595,0.9999999999999999,0.0063,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
253,0.33081935821139286,0.5581460041495547,0.1110346376390524,1.0,0.006325,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
254,0.33130584239724425,0.5583650714129782,0.11032908618977759,1.0,0.006350000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
255,0.33180020484838507,0.558574311819424,0.10962548333219088,0.9999999999999999,0.0063750000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
256,0.33230258712428085,0.5587740588999313,0.10892335397578806,1.0000000000000002,0.0064,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
257,0.3328130586464464,0.5589646375555043,0.10822230379804951,1.0000000000000002,0.006425,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
258,0.3333316170818606,0.5591463674385855,0.10752201547955377,0.9999999999999998,0.00645,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
259,0.33385819166439396,0.5593195605729698,0.1068222477626361,0.9999999999999999,0.006475000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
260,0.3343926489646402,0.5594845140253797,0.10612283700997997,0.9999999999999999,0.006500000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
261,0.33493480000675635,0.5596414998222009,0.1054237001710427,1.0,0.006525,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
262,0.33548440739237534,0.5597907549214088,0.10472483768621589,1.0,0.00655,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
263,0.33604119127779325,0.5599324737889404,0.1040263349332664,1.0,0.006575,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
264,0.33660483357249726,0.5600668051604252,0.10332836126707734,0.9999999999999998,0.0066,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
265,0.3371749803915546,0.5601938532720877,0.10263116633635772,1.0,0.006625000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
266,0.3377512433743031,0.5603136826663462,0.10193507395935074,1.0,0.0066500000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
267,0.3383332007944593,0.5604263249799348,0.10124047422560575,0.9999999999999999,0.006675,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
268,0.3389203993525355,0.5605317860667557,0.10054781458070867,0.9999999999999998,0.0067,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
269,0.3395123572044516,0.560630052317194,0.09985759047835409,0.9999999999999997,0.006725,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
270,0.3401085682864943,0.5607210958407313,0.09917033587277442,1.0,0.00675,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
271,0.34070850753919746,0.5608048789270993,0.09848661353370339,1.0,0.006775000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
272,0.3413116363809365,0.5608813585923809,0.09780700502668264,1.0,0.0068000000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
273,0.3419174078208869,0.5609504919131146,0.09713210026599868,1.0000000000000002,0.006825,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
274,0.34252527089971435,0.5610122423279339,0.09646248677235161,0.9999999999999999,0.00685,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
275,0.3431346745709391,0.5610665863942349,0.09579873903482608,1.0,0.006875,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
276,0.3437450715014471,0.5611135199516071,0.09514140854694599,1.0000000000000002,0.006900000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
277,0.34435592241274526,0.5611530625285036,0.09449101505875103,0.9999999999999999,0.006925000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,numpy
