,Post-Barrier-Probabilities,Pre-Barrier-Probabilities,Intra-Barrier-Probabilities,Total-Probability,Time,spatialStep,temporalStep,courantNumber,pointCount,barrierStart,barrierWidth,potentialHeight,packetStartX,packetStartY,packetStandardDeviation,packetWaveNumber,constantStairwellLengthRatios,constantStairwellPotentialRatios,backend
33,3.616205844933537e-07,0.9990926133446594,0.0009070250347562518,1.0000000000000002,0.000825,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
34,3.856953444819512e-07,0.9989376822598467,0.0010619320448084105,0.9999999999999996,0.0008500000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
35,4.074781331583906e-07,0.9987605169697574,0.0012390755521093707,1.0,0.000875,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
36,4.259762396732752e-07,0.9985568533158072,0.0014427207079529853,0.9999999999999999,0.0009000000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
37,4.402004305883736e-07,0.9983097831537459,0.0016897766458240206,1.0000000000000004,0.000925,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
38,4.5017778342958253e-07,0.9980027536397871,0.001996796182429715,1.0000000000000002,0.00095,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
39,4.6026278738691064e-07,0.9976122061158579,0.002387333621354818,1.0,0.0009750000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
40,4.832714795533496e-07,0.9971070862218889,0.002892430506631458,0.9999999999999999,0.001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
41,5.298193530976993e-07,0.9964569531987407,0.003542516981906327,1.0000000000000002,0.001025,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
42,6.022301841889498e-07,0.995632169119737,0.004367228650078938,1.0,0.0010500000000000002,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
